855,618.149
856,630.392
857,628.441
858,643.859
859,626.213
860,637.07
861,651.57
862,640.012
863,640.391
864,630.12
865,620.821
866,646.119
867,629.806
868,624.175
869,650.735
870,635.791
871,660.591
872,634.559
873,611.606
874,612.434
875,611.682
876,645.514
877,622.003
878,693.57
879,629.944
880,649.172
881,624.668
882,651.225
883,652.827
884,620.961
885,660.265
886,698.996
887,619.544
888,624.938
889,652.44
890,619.934
891,637.672
892,633.141
893,654.379
894,629.472
895,648.386
896,659.856
897,648.112
898,654.88
899,636.479
900,623.459
901,650.672
902,635.098
903,628.618
904,658.324
905,638.458
906,664.162
907,646.854
908,612.379
909,613.158
910,612.617
911,650.634
912,623.166
913,693.382
914,631.466
915,652.727
916,625.197
917,657.099
918,655.047
919,622.56
920,663.016
921,698.706
922,619.94
923,626.522
924,658.673
925,621.335
926,644.234
927,636.668
928,661.88
929,630.713
930,654.151
931,659.344
932,649.719
933,667.396
934,641.212
935,624.084
936,646.222
937,639.144
938,631.423
939,664.059
940,637.923
941,659.019
942,649.16
943,611.311
944,612.457
945,611.641
946,651.53
947,624.082
948,685.373
949,631.872
950,652.542
951,625.451
952,658.753
953,654.189
954,623.94
955,661.974
956,688.173
957,620.74
958,628.358
959,662.467
960,622.513
961,649.89
962,639.243
963,658.066
964,631.928
965,653.182
966,652.4
967,647.104
968,668.773
969,643.123
970,623.998
971,637.638
972,640.445
973,632.376
974,666.196
975,634.563
976,652.731
977,647.378
978,610.63
979,611.985
980,611.223
981,649.276
982,624.713
983,673.807
984,631.531
985,649.719
986,625.382
987,657.401
988,650.79
989,625.42
990,657.07
991,676.696
992,620.56
993,629.281
994,660.376
995,623.692
996,652.382
997,640.419
998,650.651
999,632.964
1000,649.094
1001,646.675
1002,642.572
1003,666.422
1004,643.53
1005,622.629
1006,632.145
1007,640.026
1008,632.281
1009,663.203
1010,630.657
1011,647.021
1012,644.632
1013,610.585
1014,611.553
1015,610.912
1016,646.216
1017,624.697
1018,662.216
1019,630.883
1020,647.374
1021,625.167
1022,654.439
1023,646.984
1024,626.382
1025,653.457
1026,668.82
1027,621.056
1028,629.306
1029,654.961
1030,625.315
1031,651.546
1032,640.855
1033,644.433
1034,632.6
1035,645.073
1036,643.699
1037,638.974
1038,662.295
1039,642.216
1040,622.073
1041,629.167
1042,638.083
1043,632.6
1044,659.298
1045,628.981
1046,643.468
1047,641.758
1048,610.886
1049,611.998
1050,611.064
1051,643.226
1052,624.399
1053,655.801
1054,630.161
1055,645.825
1056,625.251
1057,652.002
1058,643.915
1059,626.158
1060,649.125
1061,662.081
1062,620.839
1063,628.312
1064,650.46
1065,626.224
1066,648.091
1067,640.077
1068,640.39
1069,631.406
1070,645.07
1071,641.321
1072,635.959
1073,658.213
1074,640.253
1075,621.491
1076,626.725
1077,635.326
1078,631.25
1079,656.41
1080,626.037
1081,641.76
1082,639.888
1083,611.193
1084,612.138
1085,611.194
1086,639.394
1087,623.495
1088,650.35
1089,629.16
1090,644.224
1091,624.651
1092,648.633
1093,640.913
1094,625.389
1095,645.409
1096,657.17
1097,620.957
1098,627.769
1099,647.175
1100,626.213
1101,644.365
1102,642.489
1103,636.579
1104,630.189
1105,645.76
1106,639.069
1107,633.454
1108,655.932
1109,640.386
1110,620.204
1111,625.222
1112,632.623
1113,629.179
1114,655.618
1115,624.338
1116,637.315
1117,639.063
1118,610.93
1119,611.88
1120,611.459
1121,635.466
1122,622.288
1123,645.24
1124,627.611
1125,639.395
1126,623.785
1127,645.233
1128,635.794
1129,623.777
1130,641.862
1131,652.634
1132,620.359
1133,625.586
1134,643.628
1135,625.556
1136,641.207
1137,642.026
1138,632.883
1139,627.179
1140,639.994
1141,634.778
1142,630.062
1143,652.285
1144,637.412
1145,618.549
1146,624.363
1147,629.482
1148,626.116
1149,651.134
1150,622.471
1151,635.717
1152,637.182
1153,610.413
1154,611.236
1155,610.727
1156,633.6
1157,622.369
1158,645.32
1159,627.544
1160,637.454
1161,623.412
1162,643.505
1163,633.043
1164,623.049
1165,641.031
1166,654.665
1167,621.696
1168,624.393
1169,641.448
1170,625.064
1171,639.402
1172,643.328
1173,631.066
1174,626.829
1175,636.705
1176,634.825
1177,627.888
1178,652.089
1179,635.754
1180,617.974
1181,626.004
1182,628.405
1183,624.752
1184,650.736
1185,623.489
1186,636.586
1187,635.488
1188,610.652
1189,611.547
1190,611.012
1191,634.548
1192,621.658
1193,655.558
1194,628.739
1195,639.476
1196,622.996
1197,643.615
1198,632.503
1199,622.103
1200,648.908
1201,669.216
1202,621.694
1203,623.015
1204,641.737
1205,624.638
1206,637.512
1207,643.154
1208,632.45
1209,628.943
1210,637.794
1211,641.532
1212,628.874
1213,655.808
1214,635.291
1215,617.629
1216,632.938
1217,627.346
1218,622.946
1219,660.485
1220,627.852
1221,645.732
1222,635.75
1223,610.519
1224,611.342
1225,610.498
1226,644.03
1227,623.964
1228,678.529
1229,635.213
1230,645.892
1231,625.383
1232,649.561
1233,637.42
1234,622.812
1235,664.902
1236,697.271
1237,622.757
1238,623.629
1239,650.124
1240,626.714
1241,642.566
1242,648.372
1243,642.039
1244,631.335
1245,648.297
1246,656.244
1247,636.74
1248,670.052
1249,641.529
1250,619.695
1251,648.743
1252,629.499
1253,623.818
1254,685.468
1255,638.472
1256,664.951
1257,643.14
1258,610.91
1259,612.122
1260,611.195
1261,661.904
1262,630.355
1263,706.019
1264,644.611
1265,659.211
1266,632.91
1267,662.787
1268,647.851
1269,627.921
1270,690.556
1271,730.889
1272,627.614
1273,628.519
1274,665.903
1275,632.362
1276,652.446
1277,660.228
1278,661.638
1279,638.837
1280,663.958
1281,675.339
1282,654.644
1283,692.308
1284,655.502
1285,625.64
1286,664.64
1287,637.634
1288,629.012
1289,711.924
1290,651.784
1291,683.349
1292,659.264
1293,614.959
1294,616.498
1295,615.558
1296,673.946
1297,632.214
1298,715.682
1299,647.801
1300,669.034
1301,636.163
1302,671.523
1303,653.181
1304,632.179
1305,704.25
1306,737.768
1307,628.547
1308,629.508
1309,678.165
1310,633.27
1311,661.396
1312,666.488
1313,675.478
1314,643.713
1315,683.335
1316,679.148
1317,664.558
1318,706.603
1319,668.545
1320,626.774
1321,664.178
1322,644.134
1323,629.5
1324,713.423
1325,647.495
1326,686.117
1327,669.616
1328,613.688
1329,615.385
1330,614.159
1331,682.206
1332,637.657
1333,714.776
1334,653.484
1335,672.286
1336,642.685
1337,681.171
1338,660.524
1339,638.766
1340,707.577
1341,731.818
1342,633.454
1343,635.107
1344,688.859
1345,638.474
1346,677.134
1347,671.739
1348,683.224
1349,648.821
1350,698.26
1351,679.036
1352,668.983
1353,713.813
1354,678.645
1355,631.229
1356,661.902
1357,651.42
1358,635.423
1359,708.466
1360,648.947
1361,682.883
1362,677.433
1363,616.196
1364,617.829
1365,616.508
1366,676.454
1367,639.895
1368,707.447
1369,654.207
1370,668.641
1371,643.971
1372,680.786
1373,661.043
1374,641.288
1375,698.36
1376,718.136
1377,633.166
1378,639.196
1379,689.863
1380,641.556
1381,685.816
1382,669.482
1383,677.048
1384,649.886
1385,694.357
1386,671.345
1387,664.468
1388,707.472
1389,678.679
1390,631.882
1391,654.836
1392,655.756
1393,638.995
1394,695.108
1395,644.671
1396,673.14
1397,673.647
1398,616.56
1399,617.937
1400,616.782
1401,669.355
1402,640.374
1403,694.663
1404,653.247
1405,666.836
1406,643.134
1407,676.665
1408,659.492
1409,641.92
1410,685.889
1411,702.961
1412,633.179
1413,640.926
1414,685.391
1415,644.57
1416,687.697
1417,667.217
1418,666.32
1419,648.891
1420,686.736
1421,663.356
1422,658.409
1423,696.157
1424,676.389
1425,632.063
1426,650.019
1427,655.076
1428,640.235
1429,683.188
1430,640.965
1431,665.252
1432,666.805
1433,616.587
1434,618.041
1435,617.083
1436,663.574
1437,639.89
1438,685.328
1439,651.718
1440,666.03
1441,642.084
1442,672.304
1443,657.62
1444,641.814
1445,678.053
1446,693.338
1447,633.382
1448,640.61
1449,678.247
1450,646.271
1451,683.287
1452,665.206
1453,658.135
1454,647.146
1455,680.319
1456,658.479
1457,653.868
1458,686.107
1459,671.985
1460,631.02
1461,645.886
1462,652.577
1463,640.614
1464,675.604
1465,638.852
1466,658.868
1467,660.243
1468,616.973
1469,618.316
1470,617.294
1471,657.645
1472,638.033
1473,677.517
1474,648.344
1475,662.955
1476,639.437
1477,666.482
1478,654.307
1479,639.061
1480,670.312
1481,681.658
1482,630.437
1483,637.63
1484,668.509
1485,643.771
1486,673.769
1487,660.863
1488,651.171
1489,643.957
1490,674.825
1491,652.546
1492,648.909
1493,676.393
1494,666.429
1495,628.975
1496,642.712
1497,649.315
1498,638.104
1499,667.333
1500,635.329
1501,654.94
1502,653.094
1503,615.58
1504,616.701
1505,615.817
1506,650.862
1507,635.352
1508,669.335
1509,644.838
1510,662.536
1511,636.121
1512,661.53
1513,653.459
1514,635.653
1515,663.433
1516,671.921
1517,628.095
1518,634.022
1519,660.202
1520,640.294
1521,669.866
1522,656.211
1523,646.241
1524,639.404
1525,669.361
1526,647.327
1527,641.228
1528,666.693
1529,660.467
1530,626.483
1531,639.083
1532,645.728
1533,634.325
1534,658.306
1535,632.519
1536,649.247
1537,648.098
1538,613.864
1539,615.07
1540,614.024
1541,646.186
1542,633.334
1543,662.442
1544,641.179
1545,655.562
1546,633.827
1547,656.383
1548,648.662
1549,632.427
1550,657.736
1551,666.56
1552,627.081
1553,630.353
1554,654.949
1555,637.505
1556,666.447
1557,651.591
1558,641.665
1559,635.587
1560,662.726
1561,643.852
1562,638.733
1563,661.223
1564,656.799
1565,624.385
1566,636.096
1567,643.352
1568,631.369
1569,653.959
1570,630.53
1571,648.522
1572,644.815
1573,613.018
1574,613.9
1575,613.063
1576,642.27
1577,632.15
1578,660.835
1579,639.155
1580,651.291
1581,632.233
1582,652.723
1583,646.285
1584,631.379
1585,659.906
1586,675.786
1587,626.227
1588,628.842
1589,653.688
1590,636.159
1591,662.389
1592,649.26
1593,640.155
1594,633.758
1595,659.961
1596,647.357
1597,636.403
1598,661.806
1599,655.426
1600,623.583
1601,638.726
1602,641.209
1603,629.789
1604,659.959
1605,632.477
1606,652.029
1607,642.446
1608,612.398
1609,613.488
1610,612.675
1611,643.509
1612,632.471
1613,668.78
1614,640.183
1615,653.935
1616,632.27
1617,650.649
1618,645.502
1619,631.147
1620,674.315
1621,703.383
1622,625.922
1623,628.832
1624,657.968
1625,635.726
1626,660.863
1627,650.086
1628,645.546
1629,633.915
1630,665.1
1631,662.24
1632,642.809
1633,675.349
1634,657.291
1635,624.258
1636,650.187
1637,641.695
1638,629.005
1639,685.886
1640,642.002
1641,666.92
1642,642.825
1643,612.413
1644,613.417
1645,612.819
1646,650.592
1647,634.042
1648,685.394
1649,643.729
1650,661.24
1651,634.461
1652,652.244
1653,647.026
1654,632.341
1655,699.839
1656,743.206
1657,626.782
1658,629.347
1659,672.841
1660,636.604
1661,666.47
1662,655.41
1663,662.44
1664,638.005
1665,682.473
1666,687.504
1667,657.943
1668,703.018
1669,664.719
1670,625.938
1671,670.263
1672,649.289
1673,629.612
1674,725.707
1675,652.523
1676,689.234
1677,648.891
1678,612.69
1679,614.072
1680,612.887
1681,667.884
1682,640.914
1683,709.229
1684,652.236
1685,673.748
1686,644.786
1687,663.209
1688,655.233
1689,639.646
1690,727.908
1691,779.909
1692,631.925
1693,635.534
1694,701.413
1695,642.436
1696,686.91
1697,666.327
1698,688.942
1699,649.144
1700,711.31
1701,713.571
1702,683.852
1703,742.063
1704,679.329
1705,633.262
1706,687.139
1707,661.63
1708,634.617
1709,760.464
1710,666.548
1711,714.554
1712,665.716
1713,615.944
1714,617.961
1715,616.775
1716,682.311
1717,645.675
1718,723.717
1719,657.904
1720,684.471
1721,653.735
1722,673.826
1723,662.856
1724,646.743
1725,735.164
1726,782.669
1727,634.57
1728,639.422
1729,723.745
1730,646.941
1731,708.126
1732,674.575
1733,704.391
1734,658.641
1735,734.117
1736,719.368
1737,693.847
1738,763.638
1739,690.829
1740,638.753
1741,687.716
1742,678.228
1743,639.327
1744,760.755
1745,666.2
1746,723.645
1747,680.304
1748,617.301
1749,619.164
1750,617.92
1751,686.454
1752,647.396
1753,725.654
1754,660.178
1755,679.244
1756,660.089
1757,679.81
1758,666.114
1759,653.58
1760,729.106
1761,764.117
1762,637.306
1763,642.838
1764,730.728
1765,652.559
1766,720.407
1767,677.827
1768,704.531
1769,662.96
1770,738.267
1771,712.464
1772,691.84
1773,764.231
1774,696.158
1775,640.463
1776,679.854
1777,687.587
1778,642.922
1779,735.629
1780,661.335
1781,714.627
1782,686.533
1783,616.93
1784,619.053
1785,617.283
1786,685.872
1787,648.163
1788,722.842
1789,659.999
1790,677.712
1791,661.515
1792,681.43
1793,668.736
1794,660.981
1795,717.374
1796,746.222
1797,639.889
1798,647.943
1799,726.975
1800,658.635
1801,722.689
1802,680.347
1803,695.482
1804,664.645
1805,729.808
1806,699.047
1807,685.607
1808,751.86
1809,697.236
1810,641.86
1811,672.031
1812,690.397
1813,647.488
1814,712.76
1815,656.293
1816,700.886
1817,685.67
1818,617.853
1819,619.666
1820,618.431
1821,680.048
1822,646.345
1823,716.673
1824,657.58
1825,676.084
1826,657.577
1827,677.367
1828,668.345
1829,661.495
1830,704.497
1831,729.474
1832,642.101
1833,650.383
1834,714.434
1835,663.702
1836,712.16
1837,680.641
1838,681.705
1839,661.556
1840,713.101
1841,685.284
1842,675.628
1843,730.486
1844,692.062
1845,640.151
1846,663.966
1847,685.735
1848,649.31
1849,695.413
1850,650.37
1851,688.197
1852,679.815
1853,617.053
1854,618.602
1855,617.578
1856,676.84
1857,645.015
1858,712.373
1859,656.483
1860,674.218
1861,653.432
1862,675.222
1863,670.829
1864,660.922
1865,698.719
1866,716.89
1867,644.135
1868,653.05
1869,700.384
1870,666.796
1871,699.736
1872,682.594
1873,674.433
1874,657.747
1875,702.619
1876,675.665
1877,667.533
1878,714.318
1879,685.179
1880,638.816
1881,660.694
1882,678.348
1883,649.837
1884,686.375
1885,648.397
1886,681.335
1887,676.439
1888,617.381
1889,618.834
1890,617.484
1891,670.598
1892,641.06
1893,705.61
1894,652.348
1895,668.927
1896,647.91
1897,669.353
1898,671.389
1899,654.58
1900,693.318
1901,702.037
1902,641.148
1903,649.3
1904,683.941
1905,661.626
1906,685.985
1907,678.662
1908,665.852
1909,651.435
1910,690.379
1911,666.624
1912,658.987
1913,698.437
1914,677.218
1915,635.818
1916,653.961
1917,669.148
1918,645.903
1919,675.995
1920,643.855
1921,672.624
1922,670.406
1923,615.068
1924,616.359
1925,615.401
1926,666.854
1927,639.74
1928,700.774
1929,648.941
1930,664.41
1931,644.16
1932,665.359
1933,673.648
1934,648.847
1935,685.885
1936,693.3
1937,638.434
1938,646.222
1939,673.019
1940,655.086
1941,676.485
1942,674.518
1943,659.529
1944,646.148
1945,680.905
1946,662.376
1947,650.82
1948,685.543
1949,671.536
1950,633.002
1951,650.993
1952,663.631
1953,642.621
1954,669.847
1955,640.863
1956,665.869
1957,667.081
1958,614.135
1959,615.678
1960,614.631
1961,663.439
1962,639.427
1963,695.476
1964,647.168
1965,660.607
1966,642.988
1967,662.777
1968,676.023
1969,643.276
1970,679.37
1971,693.09
1972,637.061
1973,643.481
1974,664.466
1975,649.469
1976,668.838
1977,670.406
1978,655.912
1979,641.51
1980,673.444
1981,663.488
1982,648.277
1983,678.61
1984,668.042
1985,631.713
1986,650.961
1987,660.627
1988,639.618
1989,671.315
1990,640.903
1991,665.99
1992,663.931
1993,613.774
1994,615.023
1995,614.042
1996,659.804
1997,639.31
1998,691.798
1999,646.325
2000,657.724
2001,641.199
2002,660.602
2003,675.442
2004,639.202
2005,681.025
2006,708.405
2007,636.572
2008,642.369
2009,664.159
2010,646.087
2011,664.332
2012,668.555
2013,656.991
2014,639.107
2015,672.082
2016,672.946
2017,650.532
2018,683.484
2019,666.245
2020,631.403
2021,658.91
2022,660.216
2023,638.775
2024,689.934
2025,645.223
2026,671.952
2027,661.442
2028,614.383
2029,615.567
2030,614.574
2031,659.184
2032,640.056
2033,695.113
2034,646.7
2035,657.611
2036,641.983
2037,658.896
2038,675.819
2039,637.355
2040,698.996
2041,743.744
2042,637.58
2043,642.293
2044,676.964
2045,645.911
2046,663.009
2047,668.549
2048,669.634
2049,639.526
2050,685.067
2051,697.764
2052,664.264
2053,708.563
2054,667.597
2055,632.158
2056,680.199
2057,661.949
2058,638.607
2059,733.792
2060,658.631
2061,694.542
2062,659.952
2063,614.372
2064,616.022
2065,614.61
2066,663.597
2067,643.267
2068,709.141
2069,649.933
2070,661.301
2071,645.607
2072,659.436
2073,678.606
2074,638.964
2075,732.04
2076,776.75
2077,641.214
2078,644.265
2079,702.053
2080,648.721
2081,668.574
2082,672.634
2083,696.247
2084,646.86
2085,713.723
2086,730.906
2087,690.383
2088,750.543
2089,674.79
2090,635.114
2091,704.891
2092,671.713
2093,641.644
2094,785.444
2095,675.114
2096,727.812
2097,664.126
2098,614.832
2099,616.785
2100,615.269
